Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtUnfSF,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,TotalBath,TotalHalfBath,HouseAge,RemodelledAge,GarageAge
2271,20,93.0,12299,7,6,67.0,3,3,4,3,201.0,1529.0,3,0,1664,3,1,4,7,1,3,2.0,663.0,3,3,0,0,0,0,0,0,0,0,9,3.0,0.0,29,22,29.0
2272,60,61.0,11339,7,5,549.0,3,3,4,3,22.0,780.0,3,0,1930,4,1,4,9,1,3,2.0,481.0,3,3,192,72,0,0,0,0,0,0,3,3.0,1.0,28,28,28.0
2273,20,79.0,11850,6,6,98.0,3,3,4,3,372.0,1153.0,3,0,1177,3,1,4,6,0,0,2.0,495.0,3,3,204,103,0,0,0,0,0,0,8,2.0,0.0,23,23,23.0
2274,20,80.0,10400,6,5,253.0,3,3,4,3,356.0,1259.0,5,0,1353,2,1,3,5,1,3,2.0,478.0,3,3,240,141,0,0,0,0,0,0,8,3.0,0.0,28,8,28.0
2275,20,128.0,13001,6,5,176.0,3,3,3,3,1012.0,1625.0,3,0,1220,2,1,3,6,1,3,2.0,944.0,3,3,0,0,249,0,0,0,0,0,9,2.0,1.0,36,36,36.0
2276,80,64.0,8991,7,6,130.0,3,3,4,3,0.0,1228.0,3,0,1324,3,1,4,5,1,2,2.0,585.0,3,3,407,36,0,0,0,0,0,0,2,2.0,1.0,31,31,31.0
2277,60,80.0,8000,6,6,0.0,3,3,3,3,0.0,1084.0,3,0,1877,4,1,3,8,1,3,2.0,488.0,3,3,0,96,0,0,0,0,0,0,11,3.0,1.0,33,33,33.0
2278,20,63.0,9457,5,6,0.0,3,3,3,3,359.0,925.0,3,0,1422,3,1,3,7,0,0,2.0,576.0,3,3,252,0,0,0,0,0,0,0,9,2.0,0.0,37,17,19.0
2279,20,66.0,7920,5,5,32.0,3,3,3,3,214.0,914.0,5,0,914,3,1,5,5,0,0,1.0,368.0,3,4,120,0,0,0,0,0,0,0,10,1.0,0.0,37,5,37.0
2280,20,,17199,4,7,0.0,3,4,3,3,600.0,914.0,5,0,914,2,1,3,4,0,0,1.0,270.0,2,3,140,0,0,0,0,0,0,0,7,1.0,0.0,46,46,46.0
2281,120,33.0,4113,6,5,0.0,4,3,4,3,1337.0,1337.0,5,0,1337,2,1,4,5,1,3,2.0,511.0,3,3,136,68,0,0,0,0,0,0,7,2.0,0.0,6,6,6.0
2282,120,26.0,10943,6,5,0.0,4,3,4,3,475.0,1405.0,5,0,1337,2,1,4,5,1,3,2.0,522.0,3,3,0,68,0,0,0,0,0,0,10,3.0,0.0,10,9,10.0
2283,160,21.0,2205,6,6,567.0,3,3,3,3,213.0,525.0,3,0,1092,3,1,3,6,0,0,1.0,264.0,3,3,144,0,0,0,0,0,0,0,2,1.0,1.0,34,34,34.0
2284,160,21.0,2058,6,5,265.0,3,3,3,3,672.0,672.0,5,0,1218,4,1,5,7,0,0,1.0,264.0,3,3,0,28,0,0,0,0,0,0,12,1.0,1.0,34,34,34.0
2285,120,24.0,2304,7,7,0.0,3,3,4,3,423.0,1061.0,3,0,1055,2,1,3,4,0,0,1.0,319.0,3,3,108,32,0,0,0,0,0,0,4,2.0,0.0,29,29,29.0
2286,20,65.0,7150,5,6,52.0,3,3,3,3,263.0,988.0,3,0,988,3,1,3,5,0,0,1.0,360.0,3,3,0,0,0,0,0,0,0,0,11,2.0,0.0,41,41,33.0
2287,20,96.0,12469,9,5,378.0,5,3,5,3,639.0,1790.0,5,0,1816,3,1,5,7,1,4,3.0,730.0,3,3,186,36,0,0,0,0,0,0,8,3.0,0.0,1,0,0.0
2288,20,91.0,11825,8,5,302.0,4,3,5,3,1694.0,1694.0,5,0,1694,3,1,4,7,1,4,3.0,856.0,3,3,0,112,0,0,0,0,0,0,6,2.0,0.0,1,0,1.0
2289,20,110.0,14333,8,5,0.0,4,3,4,3,590.0,2108.0,5,0,2122,2,1,4,7,1,5,3.0,938.0,3,3,130,142,0,0,0,0,0,0,11,3.0,1.0,0,0,0.0
2290,60,107.0,13641,9,5,456.0,5,3,5,3,630.0,1934.0,5,0,2656,3,1,5,8,1,4,3.0,1040.0,3,3,268,58,0,0,0,0,0,0,12,3.0,1.0,0,0,0.0
2291,60,110.0,13440,8,5,190.0,4,3,5,3,1108.0,1108.0,5,0,2550,4,1,5,11,1,4,3.0,670.0,3,3,120,39,0,0,0,0,0,0,3,2.0,1.0,1,0,1.0
2292,20,105.0,15431,10,5,400.0,5,3,5,3,564.0,1994.0,5,0,2046,2,1,5,7,2,4,3.0,878.0,3,3,188,65,0,0,175,0,0,0,8,3.0,1.0,2,1,2.0
2293,20,107.0,13891,9,5,456.0,5,3,5,3,740.0,2552.0,5,0,2552,3,1,5,8,2,5,3.0,932.0,3,3,130,28,0,0,0,0,0,0,10,3.0,0.0,0,0,0.0
2294,60,118.0,13654,9,5,365.0,4,3,5,3,1704.0,1704.0,5,0,2758,4,1,5,9,1,5,3.0,814.0,3,3,282,55,0,0,0,0,0,0,5,2.0,1.0,2,1,2.0
2295,20,59.0,17169,10,5,970.0,5,3,5,3,636.0,2320.0,5,0,2290,2,1,5,7,1,4,3.0,1174.0,3,3,192,30,0,0,0,0,0,0,8,4.0,1.0,0,0,0.0
2296,60,134.0,16659,8,5,0.0,4,3,4,3,1582.0,1582.0,5,0,2152,3,1,4,7,1,4,2.0,728.0,3,3,0,368,0,0,0,0,0,0,6,2.0,1.0,0,-1,0.0
2297,60,82.0,9709,8,5,120.0,5,3,5,3,140.0,918.0,5,0,2100,3,1,5,8,2,4,3.0,786.0,3,3,172,104,0,0,0,0,0,0,9,3.0,1.0,0,0,0.0
2298,20,94.0,13615,9,5,510.0,5,3,5,3,1802.0,1802.0,5,0,1802,3,1,5,7,1,4,3.0,843.0,3,3,158,105,0,0,0,0,0,0,6,2.0,1.0,1,1,1.0
2299,60,99.0,13069,8,5,502.0,4,3,4,3,1706.0,1706.0,5,0,2956,5,1,5,11,1,5,3.0,916.0,3,3,194,50,0,0,0,0,0,0,8,2.0,1.0,3,3,3.0
2300,60,110.0,14277,8,5,280.0,4,3,5,3,379.0,1317.0,5,0,2385,3,1,4,7,1,4,3.0,818.0,3,3,192,228,0,0,0,0,0,0,1,3.0,1.0,4,4,4.0
2301,60,,12568,8,5,246.0,4,3,5,3,226.0,895.0,5,0,1818,3,1,5,8,1,4,3.0,774.0,3,3,196,104,0,0,0,0,0,0,8,3.0,1.0,0,0,0.0
2302,20,70.0,9926,7,5,210.0,4,3,4,3,436.0,1614.0,5,0,1614,3,1,4,7,0,0,3.0,878.0,3,3,100,38,0,0,0,0,0,0,5,3.0,0.0,2,1,2.0
2303,20,71.0,9254,8,5,210.0,4,3,4,3,1602.0,1721.0,5,0,1721,3,1,4,7,0,0,2.0,554.0,3,3,168,27,0,0,0,0,0,0,1,3.0,0.0,2,2,2.0
2304,60,92.0,10732,8,5,0.0,4,3,4,3,1298.0,1298.0,5,0,1828,3,1,4,7,0,0,3.0,876.0,3,3,0,40,0,0,0,0,0,0,2,2.0,1.0,1,0,1.0
2305,120,34.0,3901,6,5,182.0,4,3,4,3,436.0,1302.0,5,0,1302,1,1,4,5,1,4,2.0,631.0,3,3,110,50,0,0,0,0,0,0,8,2.0,1.0,2,1,2.0
2306,120,34.0,3903,6,5,182.0,4,3,4,3,272.0,1302.0,5,0,1302,1,1,4,5,1,4,2.0,631.0,3,3,110,50,0,0,0,0,0,0,5,2.0,1.0,2,1,2.0
2307,120,41.0,6289,6,5,256.0,4,3,4,3,600.0,1362.0,5,0,1362,2,1,4,6,1,4,2.0,460.0,3,3,192,28,0,0,0,0,0,0,6,3.0,0.0,2,1,2.0
2308,120,34.0,4590,8,5,108.0,4,3,4,4,1530.0,1554.0,5,0,1554,2,1,4,6,1,4,2.0,627.0,3,3,156,73,0,0,0,0,0,0,5,2.0,0.0,1,1,1.0
2309,120,48.0,7841,9,5,394.0,5,3,5,3,729.0,1577.0,5,0,1577,2,1,5,6,1,4,2.0,564.0,3,3,203,39,0,0,0,0,0,0,5,3.0,0.0,2,2,2.0
2310,120,48.0,6240,8,5,176.0,4,3,4,3,1300.0,1324.0,5,0,1324,2,1,4,6,1,4,2.0,550.0,3,3,0,38,0,0,0,0,0,0,9,2.0,0.0,1,1,1.0
2311,120,48.0,3242,7,5,235.0,4,3,4,3,405.0,1405.0,5,0,1405,2,1,4,6,1,4,2.0,478.0,3,3,136,36,0,0,0,0,0,0,3,3.0,0.0,4,4,4.0
2312,60,59.0,15810,6,5,,4,3,4,3,768.0,768.0,5,0,1496,3,1,4,7,0,0,2.0,572.0,3,3,100,0,0,0,0,0,0,0,5,3.0,0.0,0,0,0.0
2313,60,65.0,10237,6,5,0.0,4,3,4,3,768.0,768.0,5,0,1536,3,1,4,6,1,4,2.0,400.0,3,3,100,38,0,0,0,0,0,0,6,2.0,1.0,2,1,2.0
2314,60,58.0,13204,7,5,44.0,3,3,4,3,608.0,608.0,5,0,1458,3,1,4,6,0,0,2.0,454.0,3,3,100,33,0,0,0,0,0,0,5,2.0,0.0,1,0,0.0
2315,60,62.0,8857,6,5,0.0,4,3,4,3,738.0,738.0,5,0,1495,3,1,4,7,1,4,2.0,440.0,3,3,100,30,0,0,0,0,0,0,3,2.0,1.0,1,1,1.0
2316,60,63.0,9729,6,5,0.0,4,3,4,3,698.0,698.0,5,0,1746,3,1,4,6,1,4,3.0,350.0,3,3,0,34,0,0,0,0,0,0,6,3.0,1.0,1,0,0.0
2317,20,88.0,12216,6,5,0.0,3,3,4,3,408.0,1326.0,5,0,1326,3,1,4,6,0,0,2.0,388.0,3,3,120,23,0,0,0,0,0,2000,6,3.0,0.0,2,2,2.0
2318,60,72.0,8229,6,5,22.0,4,3,4,3,752.0,752.0,5,0,1504,3,1,4,6,0,0,2.0,440.0,3,3,100,32,0,0,0,0,0,0,12,2.0,1.0,0,0,0.0
2319,60,64.0,7713,7,5,16.0,4,3,4,3,728.0,728.0,5,0,1456,3,1,4,7,0,0,2.0,400.0,3,3,100,24,0,0,0,0,0,0,7,2.0,1.0,0,0,0.0
2320,20,64.0,7697,7,6,0.0,4,3,4,3,1246.0,1246.0,5,0,1258,3,1,4,6,0,0,2.0,462.0,3,3,0,0,0,0,0,0,0,0,8,2.0,0.0,0,0,0.0
2321,120,,3621,8,5,72.0,4,3,4,3,322.0,1406.0,5,0,1589,2,1,4,7,1,3,3.0,630.0,3,3,143,20,0,0,0,0,0,0,11,3.0,0.0,4,4,4.0
2322,20,53.0,3710,7,5,16.0,4,3,4,3,1266.0,1266.0,5,0,1266,2,1,4,6,1,4,2.0,388.0,3,3,100,16,0,0,0,0,0,0,8,2.0,0.0,0,0,0.0
2323,80,65.0,16219,7,5,0.0,4,3,4,3,56.0,835.0,5,0,1119,2,1,4,5,0,0,2.0,437.0,3,3,100,24,0,0,0,0,0,0,4,3.0,0.0,3,2,3.0
2324,80,87.0,11084,7,5,0.0,4,3,4,3,192.0,384.0,5,0,1374,3,1,4,8,1,4,2.0,400.0,3,3,100,0,0,0,0,0,0,0,6,3.0,1.0,3,3,3.0
2325,20,59.0,10936,7,5,0.0,4,3,4,3,1510.0,1510.0,5,0,1525,3,1,4,6,1,4,2.0,534.0,3,3,100,18,0,0,0,0,0,0,4,2.0,1.0,1,1,1.0
2326,80,,11950,7,5,,4,3,4,3,384.0,384.0,5,0,1394,3,1,4,7,1,3,2.0,400.0,3,3,100,0,0,0,0,0,0,0,10,2.0,1.0,4,4,4.0
2327,60,63.0,7875,7,5,16.0,4,3,4,3,847.0,847.0,5,0,1948,4,1,4,8,1,4,2.0,434.0,3,3,0,48,0,0,0,0,0,0,7,2.0,1.0,4,4,4.0
2328,60,,8740,7,5,0.0,4,3,4,3,280.0,854.0,5,0,1995,4,1,4,8,1,4,2.0,435.0,3,3,264,48,0,0,0,0,0,0,7,2.0,1.0,5,5,5.0
2329,60,58.0,9487,6,5,0.0,3,3,4,3,395.0,915.0,5,0,1690,3,1,3,7,1,3,2.0,442.0,3,3,0,50,0,0,0,0,0,0,6,3.0,1.0,7,7,7.0
2330,60,59.0,9649,6,5,0.0,3,3,4,3,941.0,941.0,5,0,1644,3,1,3,7,1,3,2.0,460.0,3,3,460,42,0,0,0,0,0,0,5,2.0,1.0,8,7,8.0
2331,60,100.0,12191,8,5,515.0,4,3,4,3,598.0,1779.0,5,0,2551,4,1,4,8,2,3,3.0,925.0,3,3,76,61,0,0,0,0,0,0,6,3.0,1.0,10,9,9.0
2332,60,89.0,10557,9,5,422.0,4,3,5,3,736.0,1408.0,5,0,3078,4,1,4,9,1,3,3.0,806.0,3,3,108,87,0,0,0,0,0,0,7,3.0,1.0,9,9,9.0
2333,60,74.0,11002,8,5,0.0,4,3,4,3,341.0,1389.0,5,0,2582,4,1,4,9,1,3,3.0,758.0,3,3,286,60,0,0,0,0,0,0,1,3.0,1.0,9,8,9.0
2334,60,83.0,10790,7,5,275.0,4,3,4,3,1066.0,1066.0,5,0,2385,4,1,4,8,1,3,3.0,600.0,3,3,120,38,0,0,0,0,0,0,5,2.0,1.0,9,9,9.0
2335,60,88.0,11762,8,5,309.0,4,3,5,3,770.0,1105.0,5,0,2202,4,1,4,9,1,3,2.0,517.0,3,3,0,65,0,0,144,0,0,0,9,3.0,1.0,15,14,15.0
2336,60,82.0,9044,8,5,526.0,4,4,4,3,100.0,1325.0,5,0,2538,4,1,4,8,1,3,3.0,933.0,3,3,198,92,0,0,0,0,0,0,5,2.0,1.0,11,10,11.0
2337,20,75.0,9910,7,6,0.0,4,3,4,3,1369.0,1369.0,5,0,1369,3,1,4,5,0,0,2.0,605.0,3,3,0,203,0,0,0,0,0,0,9,2.0,0.0,0,0,0.0
2338,20,91.0,11830,8,5,164.0,4,3,4,3,322.0,1542.0,5,0,1542,3,1,4,6,1,4,3.0,852.0,3,3,168,110,0,0,0,0,0,0,7,3.0,0.0,0,0,0.0
2339,20,76.0,10612,8,5,248.0,4,3,4,3,1496.0,1524.0,4,0,1534,3,1,4,7,1,4,2.0,484.0,3,3,168,46,0,0,0,0,0,0,1,2.0,0.0,1,1,1.0
2340,20,98.0,12291,10,5,754.0,5,3,5,3,394.0,1966.0,5,0,1966,1,1,5,6,1,4,3.0,1092.0,3,3,76,52,0,0,0,0,0,0,10,3.0,0.0,0,0,0.0
2341,20,85.0,9965,7,5,,4,3,4,3,1528.0,1528.0,5,0,1528,3,1,4,6,1,3,2.0,480.0,3,3,0,228,0,0,0,0,0,0,9,3.0,2.0,0,0,0.0
2342,20,74.0,8847,8,5,148.0,4,3,4,3,769.0,1538.0,5,0,1538,3,1,4,7,0,0,2.0,484.0,3,3,146,40,0,0,0,0,0,0,12,3.0,0.0,2,2,2.0
2343,20,70.0,8251,7,5,143.0,4,3,4,4,716.0,1494.0,5,0,1506,3,1,4,7,1,4,2.0,672.0,3,3,192,35,0,0,0,0,0,0,4,3.0,0.0,2,1,2.0
2344,60,70.0,9605,7,5,0.0,4,3,4,3,982.0,982.0,5,0,1977,3,1,4,7,0,0,3.0,574.0,3,3,240,53,0,0,0,0,0,0,7,2.0,1.0,1,1,1.0
2345,60,75.0,8778,8,5,0.0,4,3,4,3,1302.0,1302.0,5,0,1830,3,1,4,7,0,0,3.0,859.0,3,3,0,40,0,0,0,0,0,0,3,2.0,1.0,1,1,1.0
2346,20,72.0,8640,8,5,0.0,4,3,4,3,1314.0,1338.0,5,0,1338,3,1,4,6,0,0,2.0,598.0,3,3,0,141,0,0,0,0,0,0,11,2.0,0.0,0,0,0.0
2347,20,75.0,9000,7,5,0.0,4,3,4,3,1335.0,1335.0,5,0,1335,3,1,4,6,0,0,2.0,575.0,3,3,0,210,0,0,0,0,0,0,6,2.0,0.0,1,0,0.0
2348,60,72.0,8640,8,5,0.0,4,3,4,3,546.0,896.0,5,0,1792,3,1,4,8,0,0,2.0,590.0,3,3,184,96,0,0,0,0,0,0,11,2.0,1.0,0,0,0.0
2349,60,81.0,10411,5,5,0.0,4,3,4,3,725.0,725.0,5,0,1588,3,1,4,8,0,0,2.0,561.0,3,3,0,0,0,0,0,0,0,0,7,3.0,0.0,0,0,0.0
2350,60,112.0,12217,8,5,,4,3,5,3,210.0,955.0,5,0,1880,3,1,5,8,1,4,3.0,880.0,3,3,168,127,0,0,0,0,0,0,12,3.0,1.0,0,0,0.0
2351,20,84.0,10440,8,5,0.0,5,3,4,3,1574.0,1574.0,5,0,1584,2,1,5,6,1,4,2.0,594.0,3,3,0,256,0,0,0,0,0,0,5,2.0,0.0,0,0,0.0
2352,20,100.0,11824,8,5,298.0,4,3,4,3,1685.0,1685.0,5,0,1685,2,1,4,5,1,4,3.0,658.0,3,3,112,63,0,0,0,0,0,0,4,2.0,0.0,1,1,1.0
2353,60,85.0,10625,6,5,353.0,4,3,4,3,1158.0,1158.0,5,0,2443,4,1,4,9,1,4,3.0,744.0,3,3,193,127,0,0,0,0,0,0,6,2.0,1.0,3,3,3.0
2354,20,63.0,7500,6,5,0.0,3,3,4,3,1100.0,1100.0,5,0,1100,3,1,3,6,0,0,0.0,0.0,0,0,0,136,0,0,0,0,0,0,6,1.0,1.0,1,0,
2355,20,63.0,7500,7,5,0.0,4,3,4,4,1143.0,1143.0,5,0,1143,3,1,4,5,0,0,0.0,0.0,0,0,0,55,0,0,0,0,0,0,10,1.0,1.0,1,1,
2356,20,60.0,12450,5,5,126.0,4,3,4,3,365.0,1094.0,5,0,1094,3,1,4,6,0,0,2.0,576.0,3,3,0,0,0,0,0,0,0,0,5,2.0,0.0,4,3,3.0
2357,20,65.0,7441,7,5,170.0,4,3,4,3,1461.0,1461.0,5,0,1486,3,1,4,7,0,0,2.0,566.0,3,3,0,32,0,0,0,0,0,0,6,2.0,0.0,1,1,1.0
2358,60,,11613,6,5,0.0,4,3,4,3,384.0,864.0,5,0,1820,3,1,4,7,0,0,2.0,492.0,3,3,144,85,0,0,0,0,0,0,5,2.0,1.0,14,10,14.0
2359,160,50.0,8012,6,5,0.0,3,3,3,3,630.0,630.0,5,0,1266,2,1,3,5,2,3,1.0,283.0,3,3,340,0,0,0,0,0,0,0,7,1.0,1.0,27,27,27.0
2360,20,64.0,6285,5,5,0.0,3,3,4,3,405.0,894.0,3,0,894,2,1,3,5,0,0,1.0,308.0,3,3,192,0,0,0,0,0,0,0,3,2.0,0.0,30,30,28.0
2361,20,84.0,7476,5,7,0.0,3,3,3,3,228.0,1040.0,3,0,1040,3,1,3,5,0,0,2.0,686.0,3,3,188,0,0,0,0,0,0,0,6,2.0,1.0,39,39,16.0
2362,60,,19522,7,5,272.0,4,3,4,3,496.0,1223.0,4,0,2503,3,1,4,7,1,3,2.0,564.0,3,3,0,99,0,0,182,0,0,0,2,3.0,1.0,17,17,17.0
2363,20,44.0,10751,5,5,44.0,3,3,2,3,250.0,1037.0,3,0,1037,2,1,3,5,0,0,2.0,431.0,3,3,136,47,0,0,0,0,0,0,8,2.0,0.0,33,33,33.0
2364,20,43.0,12712,6,7,0.0,3,3,4,3,76.0,1044.0,3,0,1055,2,1,4,5,1,3,2.0,542.0,3,3,455,0,0,0,0,0,0,0,1,2.0,0.0,34,1,34.0
2365,120,45.0,4379,8,5,0.0,4,3,4,3,527.0,1378.0,5,0,1378,2,1,4,6,1,4,2.0,540.0,3,3,160,56,0,0,0,0,0,0,7,3.0,0.0,3,3,3.0
2366,120,80.0,3523,8,5,30.0,4,3,4,3,1081.0,1141.0,5,0,1151,2,1,4,5,0,0,2.0,484.0,3,3,0,60,0,0,0,0,0,0,2,3.0,0.0,1,0,1.0
2367,120,32.0,3784,8,5,36.0,4,3,4,3,1451.0,1511.0,5,0,1565,2,1,4,5,0,0,2.0,476.0,3,3,0,120,0,0,0,0,0,0,2,3.0,0.0,1,0,1.0
2368,120,40.0,3606,7,5,0.0,4,3,5,4,415.0,1352.0,5,0,1352,2,1,4,5,1,4,2.0,466.0,3,3,0,241,0,0,0,0,0,0,8,3.0,0.0,1,0,1.0
2369,120,30.0,5330,8,5,,4,3,4,3,1550.0,1550.0,5,0,1550,2,1,4,5,0,0,2.0,528.0,3,3,0,102,0,0,0,0,0,0,7,2.0,1.0,1,0,0.0
2370,160,24.0,2280,6,5,342.0,3,3,4,3,179.0,744.0,4,0,1501,3,1,3,6,1,3,2.0,440.0,3,3,0,0,0,0,0,0,0,0,9,3.0,1.0,8,8,8.0
2371,160,24.0,2117,6,5,216.0,4,3,4,3,339.0,756.0,5,0,1573,3,1,4,4,0,0,2.0,440.0,3,3,0,32,0,0,0,0,0,0,9,2.0,1.0,7,7,7.0
2372,20,73.0,7321,7,5,0.0,4,3,4,3,1339.0,1339.0,5,0,1358,3,1,4,5,0,0,2.0,625.0,3,3,176,174,0,0,0,0,0,0,12,2.0,0.0,8,7,8.0
2373,60,,8010,8,5,0.0,4,3,5,3,90.0,1054.0,5,0,2048,3,1,4,8,2,4,2.0,552.0,3,3,0,48,0,0,180,0,0,0,8,3.0,1.0,4,3,4.0
2374,60,106.0,8413,8,5,0.0,4,4,5,3,319.0,1220.0,5,0,2362,3,1,4,8,2,3,2.0,1105.0,4,3,147,0,36,0,144,0,0,0,6,3.0,1.0,9,9,9.0
2375,120,50.0,9466,8,5,0.0,4,3,4,3,0.0,1494.0,5,0,1494,1,1,4,5,1,4,2.0,478.0,3,3,0,30,0,0,217,0,0,0,5,2.0,1.0,13,12,13.0
2376,20,80.0,12000,7,6,600.0,4,3,4,3,270.0,2002.0,5,0,2362,3,1,4,8,1,3,2.0,546.0,4,3,180,16,0,0,0,0,0,0,3,3.0,1.0,27,27,27.0
2377,20,94.0,17778,8,5,0.0,4,3,4,3,0.0,2461.0,4,0,2497,2,1,4,7,2,4,2.0,676.0,3,3,266,0,0,0,0,0,0,0,3,3.0,0.0,26,26,26.0
2378,20,78.0,11700,6,6,41.0,3,3,3,3,912.0,912.0,5,0,1152,3,1,3,7,0,0,2.0,412.0,3,3,0,126,0,0,0,0,0,0,9,2.0,1.0,39,39,39.0
2379,60,80.0,8000,6,6,525.0,3,3,3,3,93.0,1008.0,3,0,2411,4,1,3,8,1,1,2.0,570.0,3,3,0,192,0,0,0,0,0,0,6,3.0,1.0,37,37,37.0
2380,85,,8723,6,6,0.0,3,3,4,3,0.0,973.0,5,0,1082,3,1,3,6,0,0,2.0,480.0,3,3,160,0,0,0,0,0,0,0,1,2.0,0.0,38,38,38.0
2381,20,130.0,11700,6,5,196.0,3,3,4,3,385.0,1295.0,2,0,1295,3,1,3,6,0,0,2.0,528.0,3,3,0,194,0,0,200,0,0,0,4,2.0,1.0,39,39,39.0
2382,20,108.0,11358,7,7,0.0,3,3,3,3,778.0,1124.0,3,0,1610,3,1,4,8,1,3,2.0,515.0,3,3,202,0,0,0,256,0,0,0,5,2.0,0.0,35,20,35.0
2383,20,80.0,9547,7,6,112.0,3,3,4,3,1594.0,1594.0,5,0,1594,2,1,4,6,1,3,2.0,472.0,3,3,190,80,0,0,0,0,0,0,7,2.0,0.0,14,14,14.0
2384,60,78.0,10530,7,6,194.0,4,3,4,3,329.0,1148.0,5,0,2075,3,1,4,8,1,4,2.0,473.0,3,3,235,86,0,0,0,0,0,0,8,3.0,1.0,14,14,14.0
2385,20,88.0,10738,6,7,0.0,3,3,3,3,301.0,1093.0,4,0,1093,3,1,3,6,1,2,2.0,484.0,3,3,224,0,0,0,0,0,0,400,11,3.0,0.0,41,41,41.0
2386,20,80.0,10800,6,5,203.0,3,3,3,3,171.0,1052.0,3,0,1052,3,1,3,6,0,0,1.0,311.0,3,3,0,133,0,0,0,0,0,0,2,2.0,0.0,44,44,44.0
2387,20,70.0,8050,5,6,0.0,3,3,3,3,437.0,949.0,3,0,1107,3,1,4,5,0,0,1.0,308.0,3,3,88,64,0,0,0,0,0,0,3,2.0,0.0,40,14,40.0
2388,90,,10899,4,5,0.0,3,3,0,0,0.0,0.0,3,0,1224,2,2,3,8,0,0,3.0,530.0,3,3,0,0,0,0,0,0,0,0,4,2.0,0.0,43,43,43.0
2389,20,74.0,7450,5,5,0.0,3,3,3,3,250.0,894.0,4,0,1074,2,1,4,6,1,4,2.0,396.0,3,3,0,72,0,0,0,0,0,0,1,1.0,0.0,51,51,41.0
2390,20,,14357,5,5,0.0,3,3,3,3,386.0,864.0,3,0,1187,2,1,3,6,1,3,2.0,440.0,3,3,128,0,0,0,0,0,0,0,8,2.0,0.0,46,46,46.0
2391,20,76.0,8243,5,7,56.0,3,4,3,3,264.0,964.0,5,0,964,3,1,3,5,1,2,2.0,784.0,3,3,170,0,0,0,0,0,0,0,2,1.0,0.0,46,46,22.0
2392,20,70.0,8680,5,7,0.0,3,3,3,3,894.0,894.0,3,0,894,3,1,3,5,0,0,1.0,312.0,3,3,0,0,0,0,0,0,0,0,1,1.0,0.0,47,47,42.0
2393,20,80.0,8800,7,6,202.0,3,3,3,3,520.0,1174.0,5,0,1200,3,1,3,6,1,3,2.0,440.0,3,3,0,0,0,0,0,0,0,0,10,2.0,1.0,41,41,41.0
2394,80,80.0,9200,6,5,98.0,3,3,3,3,548.0,1042.0,3,0,1042,3,1,3,5,0,0,2.0,440.0,3,3,192,0,0,0,0,0,0,0,5,2.0,0.0,42,42,42.0
2395,60,80.0,8800,6,7,306.0,3,4,3,3,431.0,845.0,5,0,2154,5,1,3,8,1,4,2.0,539.0,3,3,0,0,0,0,161,0,0,0,7,2.0,1.0,43,10,43.0
2396,20,,11382,6,5,212.0,3,3,3,3,533.0,1130.0,3,0,1374,3,1,3,7,1,3,1.0,286.0,3,3,0,28,84,0,0,0,0,0,8,1.0,1.0,43,43,43.0
2397,20,,22002,6,7,136.0,3,4,3,3,206.0,1592.0,4,0,1652,3,1,4,6,1,4,2.0,510.0,3,3,0,0,0,0,201,0,0,0,7,2.0,1.0,48,16,48.0
2398,45,85.0,12172,5,7,0.0,3,3,3,3,433.0,822.0,3,0,908,2,1,3,4,0,0,2.0,512.0,3,3,284,24,0,0,192,0,0,0,10,1.0,0.0,67,11,32.0
2399,20,50.0,5000,3,3,0.0,2,2,2,2,367.0,666.0,2,0,666,2,1,4,4,0,0,0.0,0.0,0,0,0,52,0,0,0,0,0,0,4,1.0,1.0,61,57,
2400,50,51.0,3500,3,5,0.0,3,3,3,3,226.0,370.0,3,0,670,2,1,2,4,0,0,0.0,0.0,0,0,0,21,0,0,0,0,0,2000,7,2.0,0.0,62,57,
2401,20,50.0,5175,5,8,0.0,3,3,3,3,254.0,808.0,5,0,808,2,1,3,5,0,0,1.0,308.0,3,3,143,0,0,0,0,0,0,0,7,1.0,0.0,49,7,44.0
2402,20,80.0,9600,5,6,176.0,3,4,3,3,710.0,1078.0,5,0,1150,2,1,3,6,0,0,1.0,288.0,3,3,0,0,0,0,175,0,0,0,10,2.0,0.0,52,52,52.0
2403,90,63.0,8668,5,5,0.0,3,3,3,3,1560.0,1560.0,3,0,1560,4,2,3,8,0,0,3.0,792.0,3,3,0,0,0,0,0,0,0,0,5,2.0,0.0,39,39,39.0
2404,85,,10050,5,6,87.0,3,3,3,3,191.0,793.0,5,0,1280,3,1,3,6,1,3,2.0,432.0,3,3,140,40,0,0,0,0,0,0,6,2.0,1.0,41,41,41.0
2405,80,100.0,9600,6,5,291.0,3,3,3,3,618.0,1218.0,3,0,1254,3,1,3,6,1,4,2.0,525.0,3,3,0,0,0,0,168,0,0,0,5,2.0,0.0,46,46,46.0
